file_name	url	most_common_town	most_mentioned_year	most_common_state	has_climate	has_community	total_words	total_pages	first100words	flood_count	storm_count	heat_count	air_pollution_count	indoor_air_quality_count	chemical_hazards_count	extreme_precipitation_count	fire_count	flood_percent	storm_percent	heat_percent	air_pollution_percent	indoor_air_quality_percent	chemical_hazards_percent	extreme_precipitation_percent	fire_percent	workshop_count	mapping_count	survey_count	conversation_count	community_meeting_count	small_group_discussion_count	inform_count	workshop_percent	mapping_percent	survey_percent	conversation_percent	community_meeting_percent	small_group_discussion_percent	inform_percent	town_name	is_ACRES_town	is_INNER_CORE	is_MASS	duplicated	pass_checks2	Manual.Check
medfordurl12.json	https://jwafs.mit.edu/sites/default/files/imce/publications/Climate_Ag_Report_New.pdf	sutton	2014	massachusetts	1	0	20505	54	Climate Change, Agriculture, Water, and Food Security: What We Know and Don’t Know Report of a work	10	6	14	15	0	1	21	1	14.706	8.824	20.588	22.059	0	1.471	30.882	1.471	36	0	7	0	1	0	0	81.818	0	15.909	0	2.273	0	0	MEDFORD	FALSE	FALSE	TRUE	FALSE	FALSE	
medfordurl2.json	https://www.boston.gov/sites/default/files/embed/c/climatereadyeastbostoncharlestown_executivesummary_web.pdf	boston	2017	massachusetts	1	1	6724	24	COASTAL RESILIENCE SOLUTIONS FOR EAST BOSTON AND CHARLESTOWN EXECUTIVE SUMMARY October 2017 MASSACH	230	3	2	0	0	0	8	0	94.65	1.235	0.823	0	0	0	3.292	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	MEDFORD	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
medfordurl18.json	https://www.washingtonpost.com/wp-srv/health/documents/mass-climate-plan.pdf	boston	1990	massachusetts	1	1	23893	52	MMAASSSSAACCHHUUSSEETTTTSS CCLLIIMMAATTEE 2 0 0 4 PPRROOTTEECCTTIIOONN PPLLAANNTTHHEE CCOOMMMMOONNW	3	21	2	79	4	7	3	5	2.419	16.935	1.613	63.71	3.226	5.645	2.419	4.032	7	0	37	0	8	10	0	11.29	0	59.677	0	12.903	16.129	0	MEDFORD	FALSE	TRUE	TRUE	TRUE	FALSE	EXCLUDE
medfordurl14.json	https://www.nad.usace.army.mil/Portals/40/docs/NACCS/NACCS_main_report.pdf	orange	2013	new york	1	1	56672	140	North Atlantic Coast Comprehensive Study: Resilient Adaptation to Increasing Risk MAIN REPORT Final	546	930	0	0	0	0	55	0	35.663	60.745	0	0	0	0	3.592	0	5	0	8	5	12	0	0	16.667	0	26.667	16.667	40	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl19.json	https://coast.noaa.gov/data/digitalcoast/pdf/psychology-climate-change-communication.pdf	florida	2009	new york	1	1	20821	54	The Psycholog y of Climate Change Communication A Guide for Scientists, Journalists, Educators, Pol	3	15	1	8	0	2	6	2	8.108	40.541	2.703	21.622	0	5.405	16.216	5.405	9	0	17	2	4	0	0	28.125	0	53.125	6.25	12.5	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl17.json	https://s3.amazonaws.com/somervillema-live/s3fs-public/somerville-climate-forward-plan.pdf	somerville	2018	massachusetts	1	1	50186	150	CITY OF SOMERVILLE OFFICE OF SUSTAINABILTY & ENVIRONMENT SOMERVILLE CLIMATE FORWARD MAYOR JOSEPH A.	196	222	51	104	5	16	9	0	32.504	36.816	8.458	17.247	0.829	2.653	1.493	0	13	0	21	4	40	0	1	16.456	0	26.582	5.063	50.633	0	1.266	MEDFORD	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
medfordurl28.json	https://investor.citizensbank.com/~/media/Files/C/CitizensBank-IR/reports-and-presentations/2023-environmental-social-governance-report-citizens-financial-group.pdf	boston	2023	rhode island	1	1	23199	54	Environmental Social Governance Report 2023Leading With Robust Driving Positive Building the Workfo	0	3	0	20	1	0	0	0	0	12.5	0	83.333	4.167	0	0	0	2	0	22	4	8	3	0	5.128	0	56.41	10.256	20.513	7.692	0	MEDFORD	FALSE	TRUE	FALSE	FALSE	FALSE	
medfordurl22.json	https://www.edf.org/sites/default/files/2022-09/California-Motion%20to%20intervene.pdf	boston	2022	california	1	1	28553	125	USCA Case #22-1031 Document #1938244 Filed: 03/08/2022 Page 1 of 30 ORAL ARGUMENT NOT SCHEDULED IN 	126	51	19	140	3	2	23	95	27.451	11.111	4.139	30.501	0.654	0.436	5.011	20.697	8	0	74	0	1	0	0	9.639	0	89.157	0	1.205	0	0	MEDFORD	FALSE	TRUE	FALSE	FALSE	FALSE	
medfordurl3.json	https://snepnetwork.org/wp-content/uploads/2021/09/FoxboroughFinalReport.pdf	foxborough	2021	massachusetts	1	1	10413	60	Town of Foxborough Community Resilience Building Workshop Summary of Findings March 2021 Project No	86	76	2	0	1	12	8	1	46.237	40.86	1.075	0	0.538	6.452	4.301	0.538	71	1	5	0	12	0	0	79.775	1.124	5.618	0	13.483	0	0	MEDFORD	FALSE	FALSE	TRUE	TRUE	FALSE	
medfordurl25.json	https://www.jacobs.com/sites/default/files/2022-03/Coastal-Erosion-and-Climate-Change.pdf	wales	2019	north carolina	1	1	32577	46	Coastal Erosion and Climate Change Guidance for Policymakers, Planners and Stakeholders August 2021	170	69	5	0	0	0	17	0	65.134	26.437	1.916	0	0	0	6.513	0	0	0	5	0	8	0	0	0	0	38.462	0	61.538	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl21.json	https://sites.tufts.edu/tier/files/2021/06/2015_MHFE2finalReport.pdf	medford	2013	massachusetts	0	1	113666	219	The Massachusetts Healthy Families Evaluation-2 A The Massachusetts Healthy Families Evaluation-2 (	0	5	0	0	0	0	0	0	0	100	0	0	0	0	0	0	1	0	7	131	0	0	2	0.709	0	4.965	92.908	0	0	1.418	MEDFORD	TRUE	TRUE	TRUE	FALSE	FALSE	EXCLUDE
medfordurl29.json	https://www.nan.usace.army.mil/Portals/37/docs/civilworks/projects/ny/coast/fimp/FIMI_Docs/FIMI_REC_2014_OCT_21_complete.pdf	westhampton	2013	new york	1	1	123265	313	FIRE ISLAND INLET TO MORICHES INLET FIRE ISLAND STABILIZATION PROJECT Evaluation of a Stabilization	242	409	4	3	1	9	0	1	36.173	61.136	0.598	0.448	0.149	1.345	0	0.149	4	0	102	1	6	0	0	3.54	0	90.265	0.885	5.31	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl27.json	https://natural-resources.canada.ca/sites/nrcan/files/GNBC/Chapter%206_Costs%20and%20Benefits%20of%20Climate%20Change%20Impacts%20and%20Adaptation_Final_EN.pdf	cambridge	2020	new york	1	1	49605	143	CHAPTER 6 Costs and Benefits of Climate Change Impacts and Adaptation NATIONAL ISSUES REPORTNATIONA	150	99	25	30	0	0	23	13	44.118	29.118	7.353	8.824	0	0	6.765	3.824	7	0	8	0	0	2	0	41.176	0	47.059	0	0	11.765	0	MEDFORD	TRUE	TRUE	FALSE	FALSE	FALSE	
medfordurl24.json	https://www.nj.gov/dep/parksandforests/forest/njsfap/docs/njsfap-final-12312020.pdf	douglas	2020	new jersey	1	1	142077	311	FOREST ACTION PLAN 2020 1New Jersey State Forest Action Plan December 2020 Prepared and Published B	121	111	4	18	3	13	35	261	21.378	19.611	0.707	3.18	0.53	2.297	6.184	46.113	35	0	117	0	62	3	0	16.129	0	53.917	0	28.571	1.382	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl23.json	https://www.doi.gov/sites/doi.gov/files/uploads/DOI-Adaptive-Management-Applications-Guide-WebOptimized.pdf	washington	2007	colorado	1	1	52798	136	Adaptive Management The U.S. Department of the Interior Applications Guide Adaptive Management Work	31	36	0	1	0	3	11	21	30.097	34.951	0	0.971	0	2.913	10.68	20.388	15	0	45	3	7	0	0	21.429	0	64.286	4.286	10	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl32.json	https://www.mwra.com/monthly/bod/boardmaterials/2018/oBoardMaterials10-17-18.pdf	boston	2018	massachusetts	1	1	47228	186	MASSACHUSETTWS ATERR ESOURCEAS UTHORITY Charlestown Navy Yard 100 First Avenue, Building 39 Boston,	19	13	0	4	13	18	1	0	27.941	19.118	0	5.882	19.118	26.471	1.471	0	4	0	11	2	9	0	1	14.815	0	40.741	7.407	33.333	0	3.704	MEDFORD	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
medfordurl33.json	https://eps.rutgers.edu/images/Publications_PDFS/Miller_Kopp_2013.pdf	washington	2012	new york	0	0	1690	16	Earth’sFuture RESEARCHARTICLE A geological perspective on sea-level rise and its impacts 10.1002/20	31	44	0	1	0	0	0	0	40.789	57.895	0	1.316	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl31.json	https://www.mwra.com/finance/ceb/fy2021final/document1.pdf	boston	2020	massachusetts	1	1	75624	249	MASSACHUSETTS WATER RESOURCES AUTHORITY Fiscal Year 2021 CURRENT EXPENSE BUDGETGOVERNMENT FINANCE O	32	34	1	11	16	15	1	1	28.829	30.631	0.901	9.91	14.414	13.514	0.901	0.901	2	0	38	1	17	0	0	3.448	0	65.517	1.724	29.31	0	0	MEDFORD	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
medfordurl35.json	https://liz-stanton-zzt8.squarespace.com/s/Stanton-Testimony-OVEC-21-477-101023-Final-with-Attachments-c.pdf	amherst	2020	ohio	1	1	13155	63	OCC EXHIBIT_______ BEFORE THE PUBLIC UTILITIES COMMISSION OF OHIO In the Matter of the OVEC Generat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl4.json	https://www.challiance.org/file%20library/about%20cha/community%20health%20improvement/community%20health%20data%20and%20reports/2022%20cha%20wellbeing%20report%20translations%20(files)/2022-cha-regional-wellbeing-report-chna-executive-summary.pdf	somerville	2022	massachusetts	1	1	4247	15	Executive Summary The Cambridge Health Alliance (CHA) is pleased to present the 2022 CHA Regional W	0	0	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	18	10	2	0	0	0	0	60	33.333	6.667	0	0	MEDFORD	TRUE	TRUE	TRUE	TRUE	FALSE	INCLUDE
medfordurl36.json	https://law.yale.edu/sites/default/files/area/clinic/wirac_savino_v._souza_91-6_declaration_of_jen_shin.pdf	princeton	2019	new york	1	1	6636	23	Case 1:20-cv-10617-WGY Document 91-6 Filed 04/16/20 Page 1 of 23 IN THE UNITED STATES DISTRICT COUR	0	2	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	33.333	66.667	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl5.json	https://resources.finalsite.net/images/v1678904700/medfordmaorg/p4mcr7m8xq7wb5fynbi1/Medford_CAAP_ExecutiveSummary-003.pdf	medford	2018	massachusetts	1	1	4046	36	T T CITY OF EXECUTIVE SUMMARY DRAFT - SEPT 2021EXECUTIVE SUMMARY 2Executive Summary The Climate Act	22	19	5	0	0	0	4	1	43.137	37.255	9.804	0	0	0	7.843	1.961	0	1	7	0	1	0	0	0	11.111	77.778	0	11.111	0	0	MEDFORD	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
medfordurl40.json	https://fa.oregonstate.edu/sites/fa.oregonstate.edu/files/general_revenue_bonds_2017.pdf	washington	2015	oregon	1	1	69513	152	New Issue Moody’s Rating: “Aa3” Book-Entry Only (See “OTHER BOND INFORMATION—Ratings”) This Officia	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	2	0	1	0	4	0	0	28.571	0	14.286	0	57.143	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl37.json	https://www.eda.gov/archives/2016/annual-reports/files/fy2015/EDA-FY2015-Annual-Report-full.pdf	washington	2015	district	0	1	24443	97	ECONOMIC DEVELOPMENT ADMINISTRATION Fiscal Year 2015 Annual Report U.S. DEPARTMENT OF COMMERCE,."".""	12	4	0	0	1	0	1	0	66.667	22.222	0	0	5.556	0	5.556	0	9	0	2	1	3	0	0	60	0	13.333	6.667	20	0	0	MEDFORD	FALSE	FALSE	FALSE	FALSE	FALSE	
medfordurl38.json	https://www.mscba.org/docs/43_STRATEGICPLAN2012UPDATE04.2013.pdf	worcester	2011	massachusetts	1	1	57811	216	2012 STRATEGIC PLAN UPDATE MASSACHUSETS STATE COLLEGE BUILDING AUTHORITY FEBRUARY 2013TABLE OF CONT	1	10	0	0	7	0	2	0	5	50	0	0	35	0	10	0	0	0	5	5	17	0	0	0	0	18.519	18.519	62.963	0	0	MEDFORD	FALSE	FALSE	TRUE	FALSE	FALSE	
medfordurl41.json	https://static.nhtsa.gov/nhtsa/downloads/p2017-documents/Transcript_Philadelphia_CAFE-GHG_hearing_MYs2017-25.pdf	medford	2012	pennsylvania	1	1	146427	621	Capital Reporting Company 1 PHILADELPHIA PUBLIC HEARING EPA/NHTSA PROPOSAL STANDARDS FOR GREENHOUSE	16	49	5	87	5	4	23	10	8.04	24.623	2.513	43.719	2.513	2.01	11.558	5.025	0	0	185	0	360	0	0	0	0	33.945	0	66.055	0	0	MEDFORD	TRUE	TRUE	FALSE	FALSE	FALSE	
medfordurl39.json	https://www.bu.edu/community/files/2015/12/Myles-PNF-12-10-15.pdf	boston	2013	massachusetts	1	1	31949	186	Boston University Myles Standish Hall and Annex Renovation Project Project Notification Form Decemb	40	90	2	17	22	8	1	0	22.222	50	1.111	9.444	12.222	4.444	0.556	0	0	0	19	0	3	0	0	0	0	86.364	0	13.636	0	0	MEDFORD	FALSE	TRUE	TRUE	TRUE	FALSE	EXCLUDE
medfordurl42.json	https://www.landecon.cam.ac.uk/sites/default/files/2024-05/cv_ldiazanadon_20240515.pdf	cambridge	2016	washington	1	1	13953	22	PROF. LAURA DIAZ ANADON – CURRICULUM VITÆ Updated, May 15, 2024 David Attenborough Building Room 3.	0	25	0	3	0	0	1	0	0	86.207	0	10.345	0	0	3.448	0	46	0	0	2	11	0	0	77.966	0	0	3.39	18.644	0	0	MEDFORD	TRUE	TRUE	FALSE	FALSE	FALSE	
medfordurl7.json	https://www.transit.dot.gov/sites/fta.dot.gov/files/2022-08/FTA-Safety-Management-Inspection-Report-for-MBTA-and-DPU_0.pdf	orange	2022	massachusetts	0	1	30351	90	SAFETY MANAGEMENT INSPECTION Massachusetts Bay Transportation Authority Massachusetts Department of	0	0	0	0	7	0	0	0	0	0	0	0	100	0	0	0	18	0	0	42	2	0	0	29.032	0	0	67.742	3.226	0	0	MEDFORD	FALSE	FALSE	TRUE	FALSE	FALSE	
melroseurl13.json	https://budget.digital.mass.gov/capital/fy24/static/1475dce8ff3a8e8167606105e8acb94f/fy24capitalplanma.pdf	boston	2024	massachusetts	1	1	26996	77	The Coninionweofa lMtashs acehtutss FIVE-YEAR CAPITAL INVESTMENT PLAN Maura T. Healey, Governor l(i	9	11	1	0	4	0	1	0	34.615	42.308	3.846	0	15.385	0	3.846	0	0	0	4	0	1	0	0	0	0	80	0	20	0	0	MELROSE	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
melroseurl10.json	https://www.mma.org/wp-content/uploads/2023/06/FY24-FY28CapitalInvestmentPlan.pdf	boston	2024	massachusetts	1	1	27002	77	The Coninionweofa lMtashs acehtutss FIVE-YEAR CAPITAL INVESTMENPTL AN MaurT.aHe aleyG,o vernor l(in	9	11	1	0	4	0	1	0	34.615	42.308	3.846	0	15.385	0	3.846	0	0	0	4	0	1	0	0	0	0	80	0	20	0	0	MELROSE	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
medfordurl6.json	https://www.blm.gov/sites/default/files/docs/2021-08/Progress%20Report%2026Jul21.pdf	washington	2020	colorado	1	1	30258	80	The Plant Conservation Alliance (PCA) is a collaboration of public and private partners who share t	8	27	0	0	0	4	24	23	9.302	31.395	0	0	0	4.651	27.907	26.744	5	0	50	0	10	0	0	7.692	0	76.923	0	15.385	0	0	MEDFORD	FALSE	FALSE	FALSE	TRUE	FALSE	
melroseurl12.json	https://eeaonline.eea.state.ma.us/EEA/emepa/mepacerts/2021/sc/enf/16349%20ENF%2022%20Whitin%20Avenue%20REVERE.pdf	revere	2021	massachusetts	1	1	38556	122	The Commonwealth of Massachusetts Executive Office of Energy and Environmental Affairs 100 Cambridg	140	130	0	39	9	4	2	0	43.21	40.123	0	12.037	2.778	1.235	0.617	0	0	0	41	0	0	0	0	0	0	100	0	0	0	0	MELROSE	TRUE	TRUE	TRUE	TRUE	FALSE	EXCLUDE
melroseurl11.json	https://spo.nmfs.noaa.gov/sites/default/files/TMSPO228.pdf	maynard	2019	alaska	1	1	63072	171	NOAA Fisheries Climate Science Strategy Five Year Progress Report Jay Peterson and Roger Griffis (E	35	21	18	0	0	0	2	0	46.053	27.632	23.684	0	0	0	2.632	0	84	0	198	1	10	0	0	28.669	0	67.577	0.341	3.413	0	0	MELROSE	FALSE	FALSE	FALSE	TRUE	FALSE	
melroseurl14.json	https://www.providenceri.gov/efile/5784.pdf	boston	2010	rhode island	1	1	96791	305	Angel Taveras, Mayor Department of Planning and Development Adopted November 24, 20142Providence To	112	124	2	37	2	6	4	0	39.024	43.206	0.697	12.892	0.697	2.091	1.394	0	6	0	62	4	24	0	0	6.25	0	64.583	4.167	25	0	0	MELROSE	FALSE	TRUE	FALSE	FALSE	FALSE	
melroseurl15.json	https://mht.maryland.gov/Documents/plan/floodpaper/2018-06-30_MD%20Flood%20Mitigation%20Guide.pdf	washington	2016	maryland	1	1	147876	352	FLO OD MITIGATION GUIDE: MARYLAND’S HISTORIC BUILDINGS JUNE 2018This material is based upon work as	2397	533	3	4	31	8	118	4	77.372	17.205	0.097	0.129	1.001	0.258	3.809	0.129	12	0	43	2	51	0	2	10.909	0	39.091	1.818	46.364	0	1.818	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl1.json	https://www.epa.gov/system/files/documents/2024-03/massachusetts-pcap.pdf	worcester	2023	massachusetts	1	1	37551	147	The Commonwealth of Massachusetts Replace with PDF Massachusetts Priority Climate Action Plan Publi	14	65	1	236	9	0	3	6	4.192	19.461	0.299	70.659	2.695	0	0.898	1.796	20	0	89	0	7	0	0	17.241	0	76.724	0	6.034	0	0	MELROSE	FALSE	FALSE	TRUE	TRUE	FALSE	
medfordurl8.json	https://oag.ca.gov/system/files/attachments/press-docs/FILED%20Motion%20to%20Intervene%20and%20Declarations%5B1%5D.pdf	boston	2024	california	1	1	34401	158	USCA Case #24-1087 Document #2050867 Filed: 04/22/2024 Page 1 of 158 ORAL ARGUMENT NOT SCHEDULED IN	197	91	37	195	3	5	29	106	29.713	13.725	5.581	29.412	0.452	0.754	4.374	15.988	9	0	111	0	0	0	0	7.5	0	92.5	0	0	0	0	MEDFORD	FALSE	TRUE	FALSE	FALSE	FALSE	
melroseurl18.json	https://repository.library.noaa.gov/view/noaa/49707/noaa_49707_DS1.pdf	orange	2020	maine	1	1	17672	52	2023 State of the Ecosystem Mid-Atlantic2023 STATE OF THE ECOSYSTEM | Mid-Atlantic Performance Rela	0	61	2	0	0	0	0	0	0	96.825	3.175	0	0	0	0	0	0	0	45	0	0	0	0	0	0	100	0	0	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl16.json	https://www.fisheries.noaa.gov/s3/2023-11/NERAP-Nov2023.pdf	milford	2019	maine	1	1	17414	44	NOAA Technical Memorandum NMFS-NE-310 Northeast Regional Action Plan to implement the NOAA Fisherie	17	14	1	0	0	0	0	0	53.125	43.75	3.125	0	0	0	0	0	9	0	108	0	1	0	0	7.627	0	91.525	0	0.847	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	EXCLUDE
melroseurl20.json	https://www.townofbourne.com/sites/g/files/vyhlif12841/f/uploads/final_certificate_11333_single_eir_phases_7_8_9_bourne.pdf	bourne	2020	massachusetts	1	1	40619	124	The Commonwealth of Massachusetts Executive Office of Energy and Environmental Affairs 100 Cambridg	8	33	0	43	4	11	0	7	7.547	31.132	0	40.566	3.774	10.377	0	6.604	1	0	32	0	4	0	0	2.703	0	86.486	0	10.811	0	0	MELROSE	FALSE	FALSE	TRUE	TRUE	FALSE	
melroseurl17.json	https://planhillsborough.org/wp-content/uploads/2023/01/Final-TM-HillsboroughMPO-2045LRTP-ResilientTampaBay.pdf	florida	2019	florida	1	1	45593	178	RESILIENT TAMPA BAY: TRANSPORTATION PILOT PROGRAM PROJECTRESILIENT TAMPA BAY: TRANSPORTATION PILOT 	240	270	0	0	0	0	0	0	47.059	52.941	0	0	0	0	0	0	4	0	6	0	4	0	0	28.571	0	42.857	0	28.571	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl19.json	http://www.newea.org/wp-content/uploads/2022/03/NEWEA-Journal_Spr22.pdf	boston	2022	massachusetts	1	1	42896	45	VO LU M E 5 6 N U M B E R 1 / I S S N 1 07 7- 3 0 02 spring 2022 resiliency And climAte chAnge Grey	173	137	1	27	1	7	1	0	49.856	39.481	0.288	7.781	0.288	2.017	0.288	0	5	0	28	3	14	5	0	9.091	0	50.909	5.455	25.455	9.091	0	MELROSE	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
melroseurl21.json	https://www.fema.gov/sites/default/files/documents/fema_fy24-cds-nofo.pdf	cambridge	2024	district	1	1	23434	60	1 The U. S. Department of Homeland Security (DHS) Notice of Funding Opportunity (NOFO) Fiscal Year 	68	15	1	1	0	0	5	5	71.579	15.789	1.053	1.053	0	0	5.263	5.263	2	0	1	3	3	0	0	22.222	0	11.111	33.333	33.333	0	0	MELROSE	TRUE	TRUE	FALSE	FALSE	FALSE	
melroseurl2.json	https://cdn.branchcms.com/GB7r14nbKy-1182/docs/Revere-MVP-Summary-of-Findings-Report_FINAL.pdf	revere	2019	massachusetts	1	1	16534	88	City of Revere, Massachusetts Municipal Vulnerability Preparedness Summary of Findings Report June 	149	108	15	2	0	0	11	12	50.168	36.364	5.051	0.673	0	0	3.704	4.04	107	0	11	0	4	24	0	73.288	0	7.534	0	2.74	16.438	0	MELROSE	TRUE	TRUE	TRUE	TRUE	FALSE	INCLUDE
melroseurl25.json	https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/saugus_master_plan-2022final.pdf	saugus	2019	massachusetts	1	1	78464	301	Saugus United 2035 Master PlanAcknowledgments Town of Saugus Saugus United reflects significant wor	123	70	25	29	11	3	14	0	44.727	25.455	9.091	10.545	4	1.091	5.091	0	22	0	76	37	55	1	2	11.399	0	39.378	19.171	28.497	0.518	1.036	MELROSE	FALSE	TRUE	TRUE	FALSE	TRUE	
melroseurl27.json	https://www.cityofboston.gov/images_documents/Boston%20Hazard%20Mitigation%20Plan%202008_tcm3-31971.pdf	boston	2005	massachusetts	1	1	23347	114	BOSTON ANNEX March, 2008ACKNOWLEDGEMENTS AND CREDITS This plan was prepared for the City of Boston 	212	257	0	0	5	1	2	5	43.983	53.32	0	0	1.037	0.207	0.415	1.037	0	0	7	1	10	0	0	0	0	38.889	5.556	55.556	0	0	MELROSE	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
melroseurl26.json	https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/annualreport-2023.pdf	florida	2023	new york	1	1	202927	364	Powering Growth with Curiosity and Heart Annual Report 2023Financial Highlights As of or for the ye	21	18	0	0	0	0	1	1	51.22	43.902	0	0	0	0	2.439	2.439	0	0	2	1	18	0	0	0	0	9.524	4.762	85.714	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl22.json	https://www.boston.gov/sites/default/files/file/2021/10/NOI%20-%20466%20490%20Hanover%20Street%20%28Base%20Boston%29%20-%20US%20Coast%20Guard_Combined.pdf	boston	2008	massachusetts	1	1	51097	239	Checklist for Filing a Notice of Intent with Boston Conservation Commission In order for the Boston	47	323	0	0	0	44	0	1	11.325	77.831	0	0	0	10.602	0	0.241	0	0	153	0	5	0	0	0	0	96.835	0	3.165	0	0	MELROSE	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
melroseurl29.json	https://smartgrowthamerica.org/wp-content/uploads/2018/12/LOCUS_opportunity-zones-FINAL.pdf	washington	2016	new york	1	1	18265	72	N AT I O N A L O P P O RT U N I T Y ZO N E S R A N K I N G R E P O RT By: Christopher A. Coes & Tra	0	0	0	5	0	0	0	0	0	0	0	100	0	0	0	0	0	0	2	0	1	0	0	0	0	66.667	0	33.333	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl32.json	https://www.nad.usace.army.mil/Portals/40/Boston%20Metro%20W%20NAD%20approved%20RP%203%20Jun%2024.pdf	None	(None, None)	None	0	0	0	15	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELROSE	FALSE	FALSE	FALSE	TRUE	FALSE	
melroseurl23.json	https://pubs.usgs.gov/bul/0839/report.pdf	boston	1900	massachusetts	0	0	48612	124	UNITED STATES DEPARTMENT OF THE INTERIOR Ray Lyman Wilbur, Secretary GEOLOGICAL SURVEY W. C. Menden	7	5	0	0	0	0	0	1	53.846	38.462	0	0	0	0	0	7.692	0	0	30	0	0	0	0	0	0	100	0	0	0	0	MELROSE	FALSE	TRUE	TRUE	TRUE	FALSE	
melroseurl24.json	https://www.ilr.cornell.edu/sites/default/files-d8/2022-05/Climate_for_Change_NYC_Full_Report_VD.pdf	adams	2021	new york	1	1	41084	139	Climate for change A complete climate jobs Roadmap for New York CityMAY 2022 COVID-19 DEDICATION FO	42	163	12	18	9	2	3	1	16.8	65.2	4.8	7.2	3.6	0.8	1.2	0.4	1	0	43	3	0	0	1	2.083	0	89.583	6.25	0	0	2.083	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl30.json	https://www.britishecologicalsociety.org/wp-content/uploads/2022/02/NbS-Report-Final-Updated-Feb-2022.pdf	wales	2020	washington	1	1	91894	191	NATURE-BASED SOLUTIONS FOR CLIMATE CHANGE IN THE UK A REPORT BY THE BRITISH ECOLOGICAL SOCIETYNATUR	221	35	13	88	1	16	56	36	47.425	7.511	2.79	18.884	0.215	3.433	12.017	7.725	6	0	100	0	9	0	0	5.217	0	86.957	0	7.826	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
melroseurl3.json	https://malegislature.gov/assets/documents/ma-senate-clean-energy-future-report.pdf	winthrop	2016	massachusetts	1	1	6093	39	THE MASSACHUSETTS CLEAN ENERGY FUTURE REPORT JANUARY 2018 C G W C C OMMITTEE ON LOBAL ARMING AND LI	8	18	0	0	0	1	0	0	29.63	66.667	0	0	0	3.704	0	0	0	0	11	0	2	0	0	0	0	84.615	0	15.385	0	0	MELROSE	TRUE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
melroseurl34.json	https://www.renstrust.org/images/projects/ConservationPlanFinal/RLT-Conservation-Plan---Reduced-Quality.pdf	hudson	2018	new york	1	1	31064	102	Rensselaer Land Trust Land Conservation Plan: 2018 to 2030 October 2018 Prepared by: John Winter an	49	11	0	0	0	3	3	0	74.242	16.667	0	0	0	4.545	4.545	0	7	0	28	0	5	0	0	17.5	0	70	0	12.5	0	0	MELROSE	FALSE	FALSE	FALSE	FALSE	FALSE	
